Gene.ID	WBGene	name
21ur-10933	0	0
21ur-10935	0	0
21ur-10937	0	0
21ur-10938	0	0
21ur-10939	0	0
21ur-1094	0	0
21ur-10940	0	0
21ur-10941	0	0
21ur-10944	0	0
21ur-10945	0	0
21ur-10947	0	0
21ur-1095	0	0
21ur-10951	0	0
21ur-10952	0	0
21ur-10953	0	0
21ur-10954	0	0
21ur-10956	0	0
21ur-10957	0	0
21ur-10958	0	0
21ur-10959	0	0
21ur-10960	0	0
21ur-10961	0	0
21ur-10963	0	0
21ur-10964	0	0
21ur-10965	0	0
21ur-10966	0	0
21ur-10969	0	0
21ur-1097	0	0
21ur-10970	0	0
21ur-10971	0	0
21ur-10972	0	0
21ur-10973	0	0
21ur-10975	0	0
21ur-10976	0	0
21ur-10977	0	0
21ur-10983	0	0
21ur-10985	0	0
21ur-10986	0	0
21ur-10988	0	0
21ur-1099	0	0
21ur-10993	0	0
21ur-10995	0	0
21ur-10996	0	0
21ur-10997	0	0
21ur-10998	0	0
21ur-10999	0	0
21ur-11	0	0
21ur-110	0	0
21ur-1100	0	0
21ur-11000	0	0
21ur-11001	0	0
21ur-11002	0	0
21ur-11004	0	0
21ur-11005	0	0
21ur-11006	0	0
21ur-11007	0	0
21ur-11008	0	0
21ur-11009	0	0
21ur-11010	0	0
21ur-11011	0	0
21ur-11012	0	0
21ur-11013	0	0
21ur-11014	0	0
21ur-11018	0	0
21ur-11019	0	0
21ur-1102	0	0
21ur-11020	0	0
21ur-11021	0	0
21ur-11022	0	0
21ur-11025	0	0
21ur-11026	0	0
21ur-11027	0	0
21ur-11028	0	0
21ur-11030	0	0
21ur-11031	0	0
21ur-11033	0	0
21ur-11035	0	0
21ur-11036	0	0
21ur-11037	0	0
21ur-11038	0	0
21ur-1104	0	0
21ur-11040	0	0
21ur-11043	0	0
21ur-11044	0	0
21ur-11045	0	0
21ur-11046	0	0
21ur-11047	0	0
21ur-11050	0	0
21ur-11052	0	0
21ur-11054	0	0
21ur-11056	0	0
21ur-11059	0	0
21ur-1106	0	0
21ur-11062	0	0
21ur-11063	0	0
21ur-11066	0	0
21ur-11067	0	0
21ur-11071	0	0
21ur-11072	0	0
21ur-11075	0	0
21ur-11078	0	0
21ur-1108	0	0
21ur-11080	0	0
21ur-11083	0	0
21ur-11085	0	0
21ur-11086	0	0
21ur-11087	0	0
21ur-1109	0	0
21ur-11090	0	0
21ur-11091	0	0
21ur-11092	0	0
21ur-11093	0	0
21ur-11096	0	0
21ur-11099	0	0
21ur-1110	0	0
21ur-11105	0	0
21ur-11107	0	0
21ur-11110	0	0
21ur-11112	0	0
21ur-11115	0	0
21ur-11117	0	0
21ur-11118	0	0
